filename	family	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
2874199_88f3bfea185135acd40300b8752fe97895a6eb8c.jpg	Passifloraceae	Passifloraceae	0.7607843137254902	Asteraceae	0.01568627450980392	Violaceae	0.00784313725490196	Ranunculaceae	0.00784313725490196	Pteridaceae	0.00392156862745098
2926687_096018ec5729fbfbc8063e0b9c146b024fad3993.jpg	Lamiaceae	Lamiaceae	0.984313725490196	Plantaginaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
2888722_0027ab4342d9d246dda0c39ea14c568ef69a551e.jpg	Adoxaceae	Adoxaceae	0.2	Oleaceae	0.050980392156862744	Asteraceae	0.03529411764705882	Poaceae	0.03137254901960784	Apiaceae	0.03137254901960784
2772902_7fe18c058f9039e21cbb68ffd2fec6882cf28312.jpg	Asparagaceae	Asparagaceae	0.7921568627450981	Orchidaceae	0.1411764705882353	Asteraceae	0.00784313725490196	Lamiaceae	0.00392156862745098	Poaceae	0.00392156862745098
7150619_3af062d277e9b9e32262648d2c0e4799628bc700.jpg	Apocynaceae	Thymelaeaceae	0.984313725490196	Ericaceae	0.011764705882352941	Asteraceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
3137498_529c80201fa666281d9635ca0c2fcaf9e6673f55.jpg	Asteraceae	Asteraceae	0.7294117647058823	Rosaceae	0.011764705882352941	Ranunculaceae	0.011764705882352941	Lamiaceae	0.00784313725490196	Amaryllidaceae	0.00784313725490196
3085370_15e3f41f3a6f57bba1a41da18de2916e9e06a368.jpg	Caryophyllaceae	Caryophyllaceae	0.3137254901960784	Brassicaceae	0.2549019607843137	Rubiaceae	0.047058823529411764	Ranunculaceae	0.047058823529411764	Amaranthaceae	0.03529411764705882
3169313_328154d9b413459536f757cf6d60cee311fb1add.jpg	Primulaceae	Convolvulaceae	0.47843137254901963	Brassicaceae	0.17254901960784313	Violaceae	0.0784313725490196	Araceae	0.07058823529411765	Plantaginaceae	0.03529411764705882
2858846_c95a118c53f6681f250fd4aba787b18ac916f4c3.jpg	Amaryllidaceae	Amaryllidaceae	1.0	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
10790895_b0f02e78895ea62bdf2b77b9cceedf1e2f5f2603.jpg	Caryophyllaceae	Caryophyllaceae	0.6588235294117646	Linaceae	0.09803921568627451	Zygophyllaceae	0.0392156862745098	Saxifragaceae	0.027450980392156862	Polygonaceae	0.023529411764705882
3940394_fbb3bce2e59d6c1425b0e00dabf37f8c22040296.jpg	Malvaceae	Malvaceae	0.9921568627450981	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
3047621_9d2b972fbe0fa8de5df019c35263893cc0b3d14d.jpg	Brassicaceae	Brassicaceae	0.8627450980392156	Urticaceae	0.03529411764705882	Amaranthaceae	0.0196078431372549	Lamiaceae	0.00784313725490196	Fagaceae	0.00784313725490196
5290143_c36ccded0a5e91fd0de831df4ab3f4cd05af0045.jpg	Poaceae	Poaceae	0.8784313725490197	Caryophyllaceae	0.011764705882352941	Asteraceae	0.011764705882352941	Fabaceae	0.011764705882352941	Convolvulaceae	0.00784313725490196
9213153_3ef23b6990a4a38379b5c32f3c706f352d330518.jpg	Orchidaceae	Orchidaceae	0.5803921568627451	Caryophyllaceae	0.043137254901960784	Rubiaceae	0.0392156862745098	Brassicaceae	0.03137254901960784	Lamiaceae	0.027450980392156862
3891203_4d1f4dd1c26a3f57a58f1721244eb895a76586b1.jpg	Lamiaceae	Polygalaceae	0.5254901960784314	Asteraceae	0.07058823529411765	Lamiaceae	0.07058823529411765	Asparagaceae	0.058823529411764705	Boraginaceae	0.0392156862745098
5414202_455fab2a7193150b3d9c5ca2adab94be4e0445ef.jpg	Myricaceae	Myricaceae	0.8745098039215686	Salicaceae	0.0196078431372549	Ericaceae	0.011764705882352941	Euphorbiaceae	0.00392156862745098	Fagaceae	0.00392156862745098
3040227_caed8e47d3d0045462cd3a733d346ec817970e78.jpg	Salicaceae	Fagaceae	0.5098039215686274	Oleaceae	0.28627450980392155	Rosaceae	0.08235294117647059	Platanaceae	0.043137254901960784	Salicaceae	0.023529411764705882
5384606_41c9b8cd253f1a7c9be4b5b606d9c18d3d42070a.jpg	Caryophyllaceae	Caryophyllaceae	0.4549019607843137	Gentianaceae	0.38039215686274513	Hypericaceae	0.07450980392156863	Lamiaceae	0.03137254901960784	Rubiaceae	0.01568627450980392
7277824_fd6b0b584d9386943b87050a0f5b9df40a30d7a6.jpg	Ranunculaceae	Ranunculaceae	0.7294117647058823	Plantaginaceae	0.1764705882352941	Polygalaceae	0.03529411764705882	Campanulaceae	0.00784313725490196	Asparagaceae	0.00784313725490196
3083718_416e803bc46e94442bced1e4152793efbf528e11.jpg	Amaranthaceae	Fagaceae	0.2627450980392157	Salicaceae	0.19215686274509802	Asteraceae	0.13725490196078433	Amaranthaceae	0.09411764705882353	Oleaceae	0.08627450980392157
2925895_b179986cf55a4c9f4f9af2ca79cb4bdc0be5315a.jpg	Boraginaceae	Boraginaceae	0.996078431372549	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
2714056_9f297bb9efca33b014cc4ee0c2d5f73d60db3bc8.jpg	Cyperaceae	Cyperaceae	0.8901960784313726	Plantaginaceae	0.0392156862745098	Poaceae	0.0196078431372549	Caryophyllaceae	0.011764705882352941	Alismataceae	0.011764705882352941
3040254_ee506809eaf960db27a418cb3cdeae689e300b85.jpg	Resedaceae	Resedaceae	1.0	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
2718387_2495cdb129dd22feb7232333df6a26278aa70e66.jpg	Cyperaceae	Cyperaceae	0.996078431372549	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
3626311_c4ab7efd17234546cfe7d0cf24a6b4098b4b1e96.jpg	Oxalidaceae	Oxalidaceae	0.9921568627450981	Fabaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
2714818_087a78aa7c1dfc56ae121f9e69efb8fb463825ae.jpg	Cyperaceae	Cyperaceae	0.9490196078431372	Juncaceae	0.00784313725490196	Poaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
3029817_8a0553f9562da328a7c5550bb3c626ff6cd46bd9.jpg	Rosaceae	Rosaceae	0.8784313725490196	Ranunculaceae	0.027450980392156862	Alismataceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
5372513_9b8df4be93d80e07ef996bf4862e7e9033d1d8ab.jpg	Salicaceae	Salicaceae	0.6509803921568628	Asteraceae	0.047058823529411764	Platanaceae	0.023529411764705882	Caryophyllaceae	0.0196078431372549	Fabaceae	0.0196078431372549
5275398_a617b6994756478f9c46c4f4f7ceeaf0d3e9183d.jpg	Pteridaceae	Pteridaceae	0.9725490196078431	Polypodiaceae	0.01568627450980392	Arecaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
5356517_30688975c9f70aa172ffac12f96108191977b778.jpg	Fabaceae	Fabaceae	0.9450980392156862	Plantaginaceae	0.011764705882352941	Asteraceae	0.00392156862745098	Caprifoliaceae	0.00392156862745098	Brassicaceae	0.00392156862745098
2932737_fd4cfc827902af814dd0c167f84aebb8376d1d7b.jpg	Solanaceae	Solanaceae	0.6196078431372549	Convolvulaceae	0.09019607843137255	Santalaceae	0.03137254901960784	Asparagaceae	0.023529411764705882	Araceae	0.0196078431372549
6027128_6481166eec27f7df7213729a388c83928db0cd18.jpg	Apiaceae	Apiaceae	0.2862745098039215	Rubiaceae	0.15294117647058825	Euphorbiaceae	0.11372549019607843	Brassicaceae	0.043137254901960784	Caprifoliaceae	0.03137254901960784
2932737_6a73f08e309d5826b9414286e7d97856ef1cd0e6.jpg	Solanaceae	Fabaceae	0.44705882352941173	Caprifoliaceae	0.10196078431372549	Solanaceae	0.054901960784313725	Asteraceae	0.0196078431372549	Rosaceae	0.0196078431372549
3023878_2586cc5c66ece11ec6e056d643ca42aa904ee2a1.jpg	Rosaceae	Rosaceae	0.7490196078431371	Caryophyllaceae	0.09803921568627451	Caprifoliaceae	0.06666666666666667	Ranunculaceae	0.043137254901960784	Lamiaceae	0.00392156862745098
5289534_3e421fb01d4a5ac617a4b7cfe97a9bc0664af316.jpg	Typhaceae	Typhaceae	0.8156862745098039	Cyperaceae	0.14901960784313728	Juncaceae	0.011764705882352941	Poaceae	0.00784313725490196	Thelypteridaceae	0.00392156862745098
3913526_f2ee7d157bf24102d1c9e59ae3034b68f7b916c9.jpg	Marsileaceae	Marsileaceae	0.9647058823529412	Cyperaceae	0.0196078431372549	Poaceae	0.00392156862745098	Juncaceae	0.00392156862745098	Caryophyllaceae	0.0
6437976_dd9b888605231dd3f6a92805b67104f36f03dc29.jpg	Cistaceae	Cistaceae	0.9372549019607843	Papaveraceae	0.00784313725490196	Amaryllidaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
3083728_c114521471bc15a998c4ab1988196da87a9982c2.jpg	Amaranthaceae	Poaceae	0.3215686274509803	Amaranthaceae	0.18431372549019606	Euphorbiaceae	0.08627450980392157	Brassicaceae	0.03529411764705882	Rubiaceae	0.03137254901960784
3102781_457d3153da79f1ce257b806bee80b6cb196f9414.jpg	Asteraceae	Asteraceae	0.9254901960784314	Caryophyllaceae	0.00392156862745098	Amaryllidaceae	0.00392156862745098	Iridaceae	0.00392156862745098	Rubiaceae	0.0
5421116_2652c602b57dde598dd36cde5e76bb61431315bd.jpg	Zygophyllaceae	Cistaceae	0.403921568627451	Fabaceae	0.11372549019607843	Aizoaceae	0.07450980392156863	Poaceae	0.047058823529411764	Caryophyllaceae	0.03137254901960784
2704178_bf77eb3723db2bc31e9152d49bb41c0f7674ca77.jpg	Poaceae	Poaceae	0.9647058823529411	Plantaginaceae	0.00392156862745098	Papaveraceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
3114627_34b8848d7245dfd42f1bd8dd692b9caca424f0cb.jpg	Asteraceae	Asteraceae	0.980392156862745	Caryophyllaceae	0.0	Rubiaceae	0.0	Fabaceae	0.0	Lamiaceae	0.0
3053168_060549a1ae51749f4b70e684f3f5c1cc62a6949d.jpg	Brassicaceae	Brassicaceae	0.9450980392156862	Apiaceae	0.03529411764705882	Ranunculaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
2946427_f1bf93de9d3330f0ee4f8e22e7a1830f4e9d98fb.jpg	Fabaceae	Fabaceae	0.3372549019607843	Apiaceae	0.12941176470588234	Asteraceae	0.054901960784313725	Caryophyllaceae	0.047058823529411764	Brassicaceae	0.047058823529411764
5406789_98f0f0ae14755fa912f076698851cd3580cd3e40.jpg	Malvaceae	Malvaceae	0.4745098039215686	Araliaceae	0.1607843137254902	Cucurbitaceae	0.07450980392156863	Euphorbiaceae	0.06274509803921569	Moraceae	0.0392156862745098
5352251_b4e785664cc01de7b0f70d41072ddf31a7d25ab8.jpg	Fabaceae	Davalliaceae	0.7254901960784313	Fabaceae	0.09803921568627451	Fagaceae	0.07450980392156863	Cupressaceae	0.01568627450980392	Pteridaceae	0.00784313725490196
2956364_0f19a9f75fb2854f5d7d899cb9fb5358afe5450f.jpg	Fabaceae	Fabaceae	0.7764705882352939	Cistaceae	0.01568627450980392	Poaceae	0.00784313725490196	Asteraceae	0.00392156862745098	Papaveraceae	0.00392156862745098
8342877_51c3ec5c7ec71cfc495ca87be909e960a423d4af.jpg	Caprifoliaceae	Caprifoliaceae	0.2235294117647059	Caryophyllaceae	0.19607843137254902	Asteraceae	0.15294117647058825	Plantaginaceae	0.10980392156862745	Cistaceae	0.09019607843137255
4097481_28a4bc513ba81dc0bc56736f0ecf610ae80d78e1.jpg	Araceae	Araceae	0.9176470588235295	Brassicaceae	0.0196078431372549	Plantaginaceae	0.00392156862745098	Oxalidaceae	0.00392156862745098	Cytinaceae	0.00392156862745098
5290242_951897c8532f206b04c2da255870610aba8a9c46.jpg	Poaceae	Poaceae	0.9725490196078431	Cyperaceae	0.011764705882352941	Plantaginaceae	0.00392156862745098	Boraginaceae	0.00392156862745098	Caryophyllaceae	0.0
5356393_a43322f88d4ffa6f71923633ab07ec73bd6e5774.jpg	Fabaceae	Fabaceae	0.9137254901960783	Rubiaceae	0.011764705882352941	Plantaginaceae	0.011764705882352941	Brassicaceae	0.00784313725490196	Ranunculaceae	0.00784313725490196
7905507_7ab1aa06ff77f98ce6999f3d0921ff6d235f9fbd.jpg	Amaranthaceae	Amaranthaceae	0.7843137254901961	Brassicaceae	0.043137254901960784	Resedaceae	0.03137254901960784	Asteraceae	0.023529411764705882	Campanulaceae	0.023529411764705882
5334294_1b63bb01dd7df0b03eb26057019a2e78f46a2ea5.jpg	Polygonaceae	Brassicaceae	0.9803921568627451	Amaranthaceae	0.00784313725490196	Polygonaceae	0.00392156862745098	Scrophulariaceae	0.00392156862745098	Caryophyllaceae	0.0
3105381_3afa9e6e01829cd71c9a9a34a087f251abc0cda2.jpg	Asteraceae	Asteraceae	0.8627450980392154	Crassulaceae	0.01568627450980392	Apiaceae	0.00392156862745098	Cistaceae	0.00392156862745098	Caryophyllaceae	0.0
3152378_172f5b7b099d8b44271707d6d1d33cb0d94999e3.jpg	Malvaceae	Malvaceae	0.9882352941176471	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
2701571_c5c4678c263e090860cd5bb49e15972f0a36de52.jpg	Juncaceae	Juncaceae	0.9568627450980391	Cyperaceae	0.00784313725490196	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
5421025_dc8d50a36475762105d99af2ea7ff53272072953.jpg	Onagraceae	Onagraceae	0.18039215686274512	Potamogetonaceae	0.07058823529411765	Pontederiaceae	0.047058823529411764	Elatinaceae	0.043137254901960784	Montiaceae	0.0392156862745098
2855893_8781e57dcd381c3d04ace4d431d3f22b648f40c2.jpg	Amaryllidaceae	Amaryllidaceae	0.8078431372549019	Brassicaceae	0.09411764705882353	Asparagaceae	0.00784313725490196	Orchidaceae	0.00392156862745098	Plantaginaceae	0.00392156862745098
3731346_72d08b252e60ff2fbb6671baf7004d7428bf8286.jpg	Orobanchaceae	Orobanchaceae	0.8431372549019607	Orchidaceae	0.00784313725490196	Crassulaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
8347243_f66100e17967101297d280fcaec417ff0b3611ea.jpg	Fabaceae	Fabaceae	1.0	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Lamiaceae	0.0
3189157_26fc2c2305256b358a88f55a4f1029aec4d4948e.jpg	Onagraceae	Onagraceae	0.9764705882352941	Caryophyllaceae	0.00784313725490196	Plantaginaceae	0.00392156862745098	Rubiaceae	0.0	Asteraceae	0.0
2702266_87616494f24e1d526f438139e9a676dc265a1c82.jpg	Typhaceae	Typhaceae	0.9568627450980393	Fabaceae	0.011764705882352941	Asteraceae	0.00784313725490196	Cyperaceae	0.00784313725490196	Apiaceae	0.00392156862745098
3172104_8a209c05a24d81bda32eed9767a53f2fa5fd75a5.jpg	Plantaginaceae	Primulaceae	0.7803921568627451	Plantaginaceae	0.07450980392156863	Caryophyllaceae	0.058823529411764705	Montiaceae	0.0196078431372549	Brassicaceae	0.00784313725490196
2951984_ff3fbb1983ab4e738b083ce753a42eefc17940b1.jpg	Fabaceae	Fabaceae	0.5921568627450979	Caryophyllaceae	0.0196078431372549	Asteraceae	0.0196078431372549	Crassulaceae	0.01568627450980392	Lamiaceae	0.011764705882352941
2703766_41a67471726d2b843647dbc8e3a25e1b3c3b0a79.jpg	Poaceae	Poaceae	0.988235294117647	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
2778509_1d05fb49ef3598317271413de8120dddf6639ead.jpg	Asphodelaceae	Asphodelaceae	0.9882352941176471	Asteraceae	0.00392156862745098	Brassicaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
3752882_3e95ef6c6e5e2b4c9ecc628f88d15c349e4e3c46.jpg	Saxifragaceae	Saxifragaceae	0.6509803921568628	Asteraceae	0.10196078431372549	Papaveraceae	0.09803921568627451	Apiaceae	0.0392156862745098	Brassicaceae	0.011764705882352941
3085622_92c41e696ca5c2eec4f5297796666e40353fbf74.jpg	Caryophyllaceae	Caryophyllaceae	0.9568627450980391	Onagraceae	0.00392156862745098	Geraniaceae	0.00392156862745098	Rubiaceae	0.0	Asteraceae	0.0
6437976_d7bad1ea99227b150007b8da78b7ce4d7648ba64.jpg	Cistaceae	Cistaceae	0.4745098039215686	Myricaceae	0.12941176470588237	Ericaceae	0.09803921568627451	Fabaceae	0.03137254901960784	Anacardiaceae	0.027450980392156862
2977281_355d23c6e368d62e6187b85e174439ec89ec425d.jpg	Fabaceae	Fabaceae	0.7058823529411763	Lamiaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
2772020_26f704a00d83a1314ac4e6efc3e01dad9580ee41.jpg	Asparagaceae	Asparagaceae	0.9647058823529412	Plumbaginaceae	0.00392156862745098	Boraginaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
2888762_ea1e9eb76bd805e58c149304a97a916199ea4392.jpg	Caprifoliaceae	Apiaceae	0.8392156862745097	Caprifoliaceae	0.058823529411764705	Rubiaceae	0.00392156862745098	Plumbaginaceae	0.00392156862745098	Euphorbiaceae	0.00392156862745098
2926902_b95dc707beebf74e93603e51a8c6b99bba7640ac.jpg	Lamiaceae	Salicaceae	0.3725490196078431	Lamiaceae	0.2549019607843137	Plantaginaceae	0.03137254901960784	Hypericaceae	0.03137254901960784	Fabaceae	0.027450980392156862
3890777_d4f255ca16d152c7461a4140e7812674f1afc6c7.jpg	Lamiaceae	Lamiaceae	0.9921568627450981	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Fabaceae	0.0
2753146_523d6a1c2e812a5fe8b5b9c454c0234dafba3ac2.jpg	Liliaceae	Liliaceae	0.996078431372549	Fabaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
3033339_7a2e623ca05ee4dbb1d53f91750b6bc9a34728d1.jpg	Ranunculaceae	Rosaceae	0.7372549019607844	Fagaceae	0.12549019607843137	Ranunculaceae	0.0784313725490196	Apiaceae	0.03529411764705882	Lamiaceae	0.00392156862745098
2888722_1dcfe63550ae3afe7089501d1fb4a2829c2d73cd.jpg	Adoxaceae	Adoxaceae	0.8196078431372549	Asteraceae	0.054901960784313725	Cornaceae	0.047058823529411764	Phytolaccaceae	0.011764705882352941	Plantaginaceae	0.00784313725490196
