filename	species	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
2874199_88f3bfea185135acd40300b8752fe97895a6eb8c.jpg	Passiflora caerulea	Passiflora caerulea	0.7607843137254902	Viola arborescens	0.00784313725490196	Carduncellus caeruleus	0.00392156862745098	Tolpis barbata	0.00392156862745098	Ailanthus altissima	0.00392156862745098
2926687_096018ec5729fbfbc8063e0b9c146b024fad3993.jpg	Sideritis romana	Sideritis romana	0.984313725490196	Kickxia lanigera	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0
2888722_0027ab4342d9d246dda0c39ea14c568ef69a551e.jpg	Sambucus ebulus	Sambucus nigra	0.1411764705882353	Viburnum tinus	0.043137254901960784	Ligustrum vulgare	0.0392156862745098	Hedera hibernica	0.01568627450980392	Cornus sanguinea	0.01568627450980392
2772902_7fe18c058f9039e21cbb68ffd2fec6882cf28312.jpg	Ornithogalum pyrenaicum	Ornithogalum pyrenaicum	0.41568627450980394	Ornithogalum narbonense	0.3686274509803922	Platanthera bifolia	0.12941176470588237	Ophrys sphegodes	0.011764705882352941	Chondrilla juncea	0.00784313725490196
7150619_3af062d277e9b9e32262648d2c0e4799628bc700.jpg	Gomphocarpus fruticosus	Daphne gnidium	0.984313725490196	Erica scoparia	0.00784313725490196	Erigeron acris	0.00392156862745098	Erica arborea	0.00392156862745098	Cerastium semidecandrum	0.0
3137498_529c80201fa666281d9635ca0c2fcaf9e6673f55.jpg	Leontodon hispidus	Leontodon hispidus	0.4117647058823529	Senecio doronicum	0.0784313725490196	Scorzonera humilis	0.07058823529411765	Hieracium laevigatum	0.0392156862745098	Hypochaeris radicata	0.0392156862745098
3085370_15e3f41f3a6f57bba1a41da18de2916e9e06a368.jpg	Moehringia trinervia	Stellaria media	0.2235294117647059	Cardamine hirsuta	0.2	Moehringia trinervia	0.047058823529411764	Helleborus foetidus	0.047058823529411764	Silene vulgaris	0.0392156862745098
3169313_328154d9b413459536f757cf6d60cee311fb1add.jpg	Samolus valerandi	Calystegia soldanella	0.47843137254901963	Barbarea intermedia	0.07450980392156863	Arum cylindraceum	0.06666666666666667	Viola canina	0.047058823529411764	Barbarea vulgaris	0.047058823529411764
2858846_c95a118c53f6681f250fd4aba787b18ac916f4c3.jpg	Narcissus bulbocodium	Narcissus bulbocodium	1.0	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0	Lathyrus pratensis	0.0
10790895_b0f02e78895ea62bdf2b77b9cceedf1e2f5f2603.jpg	Spergularia media	Spergula morisonii	0.2	Minuartia recurva	0.12549019607843137	Spergula arvensis	0.10980392156862745	Linum catharticum	0.09803921568627451	Spergularia media	0.0784313725490196
3940394_fbb3bce2e59d6c1425b0e00dabf37f8c22040296.jpg	Malva tournefortiana	Malva tournefortiana	0.9882352941176471	Malva hispanica	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0
3047621_9d2b972fbe0fa8de5df019c35263893cc0b3d14d.jpg	Sinapis alba	Sinapis alba	0.8509803921568627	Urtica pilulifera	0.0196078431372549	Amaranthus blitum	0.00784313725490196	Amaranthus albus	0.00784313725490196	Urtica urens	0.00784313725490196
5290143_c36ccded0a5e91fd0de831df4ab3f4cd05af0045.jpg	Brachypodium distachyon	Bromus rubens	0.23137254901960785	Parapholis incurva	0.16470588235294117	Bromus tectorum	0.1450980392156863	Agrostis stolonifera	0.1450980392156863	Bromus sterilis	0.050980392156862744
9213153_3ef23b6990a4a38379b5c32f3c706f352d330518.jpg	Platanthera bifolia	Platanthera bifolia	0.5568627450980392	Galium lucidum	0.027450980392156862	Elatine hexandra	0.027450980392156862	Teucrium pseudochamaepitys	0.027450980392156862	Cephalanthera longifolia	0.0196078431372549
3891203_4d1f4dd1c26a3f57a58f1721244eb895a76586b1.jpg	Lavandula multifida	Polygala microphylla	0.5176470588235295	Lavandula multifida	0.06274509803921569	Centaurea cyanus	0.050980392156862744	Scilla peruviana	0.03529411764705882	Bituminaria bituminosa	0.027450980392156862
5414202_455fab2a7193150b3d9c5ca2adab94be4e0445ef.jpg	Myrica gale	Myrica gale	0.8745098039215686	Salix repens	0.0196078431372549	Vaccinium uliginosum	0.011764705882352941	Euphorbia hyberna	0.00392156862745098	Quercus coccifera	0.00392156862745098
3040227_caed8e47d3d0045462cd3a733d346ec817970e78.jpg	Populus nigra	Quercus rotundifolia	0.21568627450980393	Fraxinus angustifolia	0.19215686274509805	Quercus suber	0.16862745098039217	Quercus faginea	0.10588235294117647	Olea europaea	0.09411764705882353
5384606_41c9b8cd253f1a7c9be4b5b606d9c18d3d42070a.jpg	Stellaria alsine	Stellaria alsine	0.44313725490196076	Centaurium pulchellum	0.30980392156862746	Centaurium maritimum	0.047058823529411764	Scutellaria minor	0.03137254901960784	Hypericum humifusum	0.03137254901960784
7277824_fd6b0b584d9386943b87050a0f5b9df40a30d7a6.jpg	Delphinium pentagynum	Delphinium pentagynum	0.6039215686274509	Linaria elegans	0.12941176470588237	Delphinium gracile	0.09019607843137255	Anarrhinum longipedicellatum	0.03529411764705882	Delphinium halteratum	0.03529411764705882
3083718_416e803bc46e94442bced1e4152793efbf528e11.jpg	Atriplex halimus	Salix salviifolia	0.18823529411764706	Xanthium spinosum	0.13333333333333333	Quercus pyrenaica	0.09411764705882353	Atriplex halimus	0.09411764705882353	Olea europaea	0.08235294117647059
