filename	species	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
Acacia_dealbata_1945424512_1.jpg	Acacia dealbata	Acacia dealbata	0.796078431372549	Acacia longifolia	0.10588235294117647	Hakea salicifolia	0.011764705882352941	Acacia melanoxylon	0.011764705882352941	Medicago arborea	0.00392156862745098
Acacia_dealbata_2974327900_1.jpg	Acacia dealbata	Acacia mearnsii	0.22745098039215686	Pteridium aquilinum	0.20392156862745098	Acacia dealbata	0.1411764705882353	Paraserianthes lophantha	0.01568627450980392	Dryopteris affinis	0.00784313725490196
Acacia_dealbata_1946199420_3.jpg	Acacia dealbata	Salix fragilis	0.11764705882352941	Quercus suber	0.08235294117647059	Schoenoplectus lacustris	0.027450980392156862	Cryptomeria japonica	0.027450980392156862	Acacia dealbata	0.023529411764705882
Acacia_dealbata_1945436102_1.jpg	Acacia dealbata	Buddleja davidii	0.24705882352941178	Ipomoea indica	0.058823529411764705	Ficus carica	0.054901960784313725	Solanum villosum	0.054901960784313725	Datura stramonium	0.03529411764705882
Acacia_dealbata_1805367892_1.jpg	Acacia dealbata	Acacia dealbata	0.615686274509804	Bupleurum fruticosum	0.058823529411764705	Acacia saligna	0.047058823529411764	Pittosporum undulatum	0.0196078431372549	Acacia melanoxylon	0.01568627450980392
Acacia_dealbata_2974337058_1.jpg	Acacia dealbata	Acacia dealbata	0.7294117647058823	Paraserianthes lophantha	0.0784313725490196	Acacia mearnsii	0.06274509803921569	Corylus avellana	0.00784313725490196	Celtis australis	0.00392156862745098
Acacia_dealbata_1850964436_1.jpg	Acacia dealbata	Acacia dealbata	0.796078431372549	Paraserianthes lophantha	0.058823529411764705	Acacia mearnsii	0.058823529411764705	Woodwardia radicans	0.0196078431372549	Agrostis canina	0.00392156862745098
Acacia_dealbata_2645823029_1.jpg	Acacia dealbata	Acacia mearnsii	0.5294117647058824	Acacia dealbata	0.29411764705882354	Acacia melanoxylon	0.00784313725490196	Helichrysum italicum	0.00784313725490196	Paraserianthes lophantha	0.00392156862745098
Acacia_dealbata_2974401118_1.jpg	Acacia dealbata	Acacia dealbata	0.9058823529411765	Acacia mearnsii	0.0392156862745098	Castanea sativa	0.00392156862745098	Salix atrocinerea	0.00392156862745098	Xanthium spinosum	0.00392156862745098
Acacia_dealbata_1944416000_2.jpg	Acacia dealbata	Acacia dealbata	0.5843137254901961	Polypodium interjectum	0.0784313725490196	Linaria aeruginea	0.050980392156862744	Dryopteris affinis	0.03137254901960784	Paraserianthes lophantha	0.011764705882352941
Acacia_dealbata_2540880638_3.jpg	Acacia dealbata	Cryptomeria japonica	0.11764705882352941	Pteridium aquilinum	0.10196078431372549	Taxus baccata	0.08235294117647059	Daphne gnidium	0.058823529411764705	Erica arborea	0.050980392156862744
Acacia_dealbata_2643512061_1.jpg	Acacia dealbata	Acacia dealbata	0.8862745098039215	Pteridium aquilinum	0.023529411764705882	Dryopteris affinis	0.0196078431372549	Polystichum setiferum	0.01568627450980392	Paraserianthes lophantha	0.00392156862745098
Acacia_dealbata_1805367782_2.jpg	Acacia dealbata	Acacia dealbata	0.1450980392156863	Ulex europaeus	0.1450980392156863	Anagyris foetida	0.06274509803921569	Stauracanthus genistoides	0.050980392156862744	Artemisia verlotiorum	0.047058823529411764
Acacia_dealbata_2012981698_2.jpg	Acacia dealbata	Acacia dealbata	0.9098039215686274	Acacia mearnsii	0.043137254901960784	Acacia saligna	0.03137254901960784	Paraserianthes lophantha	0.00392156862745098	Acacia retinodes	0.00392156862745098
Acacia_dealbata_2366108516_1.jpg	Acacia dealbata	Acacia dealbata	0.3333333333333333	Agrimonia procera	0.1843137254901961	Urtica pilulifera	0.07058823529411765	Urtica dioica	0.06274509803921569	Conium maculatum	0.0392156862745098
Acacia_dealbata_1990480277_1.jpg	Acacia dealbata	Hakea salicifolia	0.6274509803921569	Erica australis	0.12156862745098039	Acacia melanoxylon	0.050980392156862744	Erica lusitanica	0.0196078431372549	Nerium oleander	0.0196078431372549
Acacia_dealbata_2557768941_2.jpg	Acacia dealbata	Acacia saligna	0.1450980392156863	Quercus rotundifolia	0.10196078431372549	Acacia dealbata	0.09019607843137255	Pinus halepensis	0.06274509803921569	Quercus pyrenaica	0.06274509803921569
Acacia_dealbata_2465217072_1.jpg	Acacia dealbata	Retama sphaerocarpa	0.6431372549019608	Acacia dealbata	0.1411764705882353	Acacia saligna	0.0196078431372549	Flueggea tinctoria	0.0196078431372549	Quercus pyrenaica	0.0196078431372549
Acacia_dealbata_2451696273_2.jpg	Acacia dealbata	Acacia dealbata	0.6588235294117647	Acacia mearnsii	0.0392156862745098	Pteris vittata	0.03529411764705882	Vicia tenuifolia	0.0196078431372549	Myriophyllum spicatum	0.011764705882352941
Acacia_dealbata_2550046762_1.jpg	Acacia dealbata	Glycyrrhiza glabra	0.3215686274509804	Atriplex patula	0.1568627450980392	Artemisia verlotiorum	0.054901960784313725	Salix salviifolia	0.054901960784313725	Xanthium spinosum	0.043137254901960784
Acacia_longifolia_2974385736_1.jpg	Acacia longifolia	Phillyrea angustifolia	0.796078431372549	Acacia longifolia	0.12156862745098039	Acacia melanoxylon	0.0196078431372549	Acacia saligna	0.011764705882352941	Olea europaea	0.00784313725490196
Acacia_longifolia_8.jpg	Acacia longifolia	Acacia longifolia	0.9411764705882353	Polypodium cambricum	0.01568627450980392	Myosotis laxa	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0
Acacia_longifolia_3031981598_2.jpg	Acacia longifolia	Acacia longifolia	0.7764705882352941	Gleditsia triacanthos	0.027450980392156862	Quercus rubra	0.011764705882352941	Quercus pyrenaica	0.011764705882352941	Fraxinus angustifolia	0.00784313725490196
Acacia_longifolia_2644190837_2.jpg	Acacia longifolia	Acacia longifolia	0.8627450980392157	Acacia melanoxylon	0.027450980392156862	Phillyrea angustifolia	0.023529411764705882	Olea europaea	0.00784313725490196	Acacia retinodes	0.00784313725490196
Acacia_longifolia_3067999605_1.jpg	Acacia longifolia	Acacia saligna	0.3764705882352941	Arundo donax	0.20784313725490197	Acacia retinodes	0.10196078431372549	Phillyrea angustifolia	0.08235294117647059	Acacia melanoxylon	0.07058823529411765
Acacia_longifolia_2550021925_1.jpg	Acacia longifolia	Acacia longifolia	0.9764705882352941	Acacia melanoxylon	0.01568627450980392	Echinochloa crus-galli	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0
Acacia_longifolia_2898304271_1.jpg	Acacia longifolia	Arundo donax	0.5490196078431373	Acacia longifolia	0.10588235294117647	Hakea salicifolia	0.023529411764705882	Salix repens	0.0196078431372549	Carex riparia	0.01568627450980392
Acacia_longifolia_2013755311_1.jpg	Acacia longifolia	Salix triandra	0.36470588235294116	Acacia longifolia	0.1803921568627451	Gleditsia triacanthos	0.050980392156862744	Acacia saligna	0.03137254901960784	Salix viminalis	0.03137254901960784
Acacia_longifolia_2644264210_1.jpg	Acacia longifolia	Acacia melanoxylon	0.34901960784313724	Acacia longifolia	0.30980392156862746	Cladium mariscus	0.027450980392156862	Acacia pycnantha	0.011764705882352941	Polygonatum odoratum	0.00784313725490196
Acacia_longifolia_1802691419_2.jpg	Acacia longifolia	Echinospartum ibericum	0.20392156862745098	Asparagus acutifolius	0.1411764705882353	Narcissus pseudonarcissus	0.09803921568627451	Acacia longifolia	0.07058823529411765	Sedum acre	0.050980392156862744
Acacia_longifolia_3333212545_1.jpg	Acacia longifolia	Acacia longifolia	0.45098039215686275	Acacia melanoxylon	0.3176470588235294	Hakea salicifolia	0.12549019607843137	Acacia pycnantha	0.011764705882352941	Olea europaea	0.00392156862745098
Acacia_longifolia_2557769244_1.jpg	Acacia longifolia	Acacia longifolia	0.9764705882352941	Acacia melanoxylon	0.011764705882352941	Salix fragilis	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0
Acacia_longifolia_2465206341_3.jpg	Acacia longifolia	Acacia longifolia	0.17647058823529413	Asplenium septentrionale	0.1568627450980392	Salix fragilis	0.08627450980392157	Salix viminalis	0.0784313725490196	Phillyrea angustifolia	0.06274509803921569
Acacia_longifolia_3059165368_1.jpg	Acacia longifolia	Acacia longifolia	0.3803921568627451	Polypodium vulgare	0.058823529411764705	Acacia saligna	0.050980392156862744	Dittrichia viscosa	0.03137254901960784	Genista florida	0.027450980392156862
Acacia_longifolia_2550111593_2.jpg	Acacia longifolia	Acacia longifolia	0.403921568627451	Acacia melanoxylon	0.403921568627451	Rhamnus alaternus	0.023529411764705882	Osyris lanceolata	0.011764705882352941	Robinia pseudoacacia	0.00784313725490196
Acacia_longifolia_2540807969_1.jpg	Acacia longifolia	Acacia longifolia	0.5882352941176471	Osyris lanceolata	0.2901960784313726	Limoniastrum monopetalum	0.043137254901960784	Ephedra fragilis	0.011764705882352941	Daphne gnidium	0.00784313725490196
Acacia_longifolia_2901791613_3.jpg	Acacia longifolia	Pinus pinea	0.5098039215686274	Acacia longifolia	0.1411764705882353	Olea europaea	0.0392156862745098	Eucalyptus globulus	0.03529411764705882	Corema album	0.03137254901960784
Acacia_longifolia_1990608530_2.jpg	Acacia longifolia	Acacia longifolia	0.996078431372549	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0	Lathyrus pratensis	0.0
Acacia_longifolia_2013755311_2.jpg	Acacia longifolia	Acacia longifolia	0.9647058823529412	Acacia pycnantha	0.011764705882352941	Acacia saligna	0.00784313725490196	Acacia retinodes	0.00392156862745098	Cerastium semidecandrum	0.0
Acacia_longifolia_3044719643_1.jpg	Acacia longifolia	Acacia longifolia	0.9921568627450981	Acacia retinodes	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0
Acacia_mearnsii_2465202020_1.jpg	Acacia mearnsii	Acacia mearnsii	0.43529411764705883	Acacia dealbata	0.34509803921568627	Paraserianthes lophantha	0.03529411764705882	Elymus athericus	0.00392156862745098	Ononis ramosissima	0.00392156862745098
