filename	species	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
Acacia_dealbata-1.jpg	Acacia dealbata	Acacia dealbata	0.996078431372549	Quercus pyrenaica	0.00392156862745098	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0
Acacia-longifolia-branch.jpg	Acacia longifolia	Acacia longifolia	0.996078431372549	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0	Lathyrus pratensis	0.0
Acacia_mearnsii_blossoms.jpg	Acacia mearnsii	Acacia mearnsii	0.9882352941176471	Paraserianthes lophantha	0.00784313725490196	Cerastium semidecandrum	0.0	Theligonum cynocrambe	0.0	Arctotheca calendula	0.0
Acacia_melanoxylon.jpg	Acacia melanoxylon	Acacia pycnantha	0.8392156862745098	Acacia saligna	0.0784313725490196	Acacia melanoxylon	0.03137254901960784	Pittosporum undulatum	0.01568627450980392	Laurus nobilis	0.00784313725490196
Acacia_pycnantha_Golden_Wattle.jpg	Acacia pycnantha	Acacia saligna	0.6784313725490196	Acacia pycnantha	0.1843137254901961	Acacia longifolia	0.03529411764705882	Acacia retinodes	0.03529411764705882	Olea europaea	0.00784313725490196
Acacia_melanoxylon2.jpg	Acacia retinodes	Acacia retinodes	0.14901960784313725	Acacia saligna	0.047058823529411764	Humulus lupulus	0.043137254901960784	Laurus nobilis	0.027450980392156862	Gomphocarpus fruticosus	0.027450980392156862
Acacia_April_2015-3.jpg	Acacia saligna	Salix babylonica	0.2823529411764706	Acacia pycnantha	0.1568627450980392	Acacia longifolia	0.054901960784313725	Pittosporum undulatum	0.0392156862745098	Acacia saligna	0.03529411764705882
Acanthaceae_-_Acanthus_mollis_%282%29.JPG	Acanthus mollis	Acanthus mollis	0.8862745098039215	Cephalanthera longifolia	0.00784313725490196	Misopates calycinum	0.00392156862745098	Orobanche crenata	0.00392156862745098	Cerastium semidecandrum	0.0
Acer_monspessulanum_fg02.jpg	Acer monspessulanum	Acer monspessulanum	0.9294117647058824	Clematis cirrhosa	0.0196078431372549	Hedera hibernica	0.011764705882352941	Quercus coccifera	0.00784313725490196	Platanus hispanica	0.00392156862745098
Acer_negundo_44809168.jpg	Acer negundo	Salix babylonica	0.2	Salix fragilis	0.17647058823529413	Prunus dulcis	0.10980392156862745	Acer monspessulanum	0.09803921568627451	Robinia pseudoacacia	0.0784313725490196
Acer_pseudoplatanus_005.jpg	Acer pseudoplatanus	Salix fragilis	0.2980392156862745	Acacia melanoxylon	0.1843137254901961	Acacia mearnsii	0.08235294117647059	Castanea sativa	0.07058823529411765	Acacia longifolia	0.06274509803921569
