filename	family	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
Acacia_dealbata-1.jpg	Fabaceae	Fabaceae	0.996078431372549	Fagaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
Acacia-longifolia-branch.jpg	Fabaceae	Fabaceae	0.996078431372549	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Lamiaceae	0.0
Acacia_mearnsii_blossoms.jpg	Fabaceae	Fabaceae	0.996078431372549	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0	Lamiaceae	0.0
Acacia_melanoxylon.jpg	Fabaceae	Fabaceae	0.9568627450980393	Pittosporaceae	0.01568627450980392	Oleaceae	0.00784313725490196	Lauraceae	0.00784313725490196	Caryophyllaceae	0.0
Acacia_pycnantha_Golden_Wattle.jpg	Fabaceae	Fabaceae	0.9372549019607843	Oleaceae	0.00784313725490196	Asparagaceae	0.00392156862745098	Poaceae	0.00392156862745098	Thymelaeaceae	0.00392156862745098
Acacia_melanoxylon2.jpg	Fabaceae	Fabaceae	0.2156862745098039	Rubiaceae	0.047058823529411764	Apiaceae	0.043137254901960784	Cannabaceae	0.043137254901960784	Apocynaceae	0.0392156862745098
Acacia_April_2015-3.jpg	Fabaceae	Fabaceae	0.3529411764705882	Salicaceae	0.30196078431372547	Fagaceae	0.043137254901960784	Pittosporaceae	0.0392156862745098	Asteraceae	0.03529411764705882
Acanthaceae_-_Acanthus_mollis_%282%29.JPG	Acanthaceae	Acanthaceae	0.8862745098039215	Orchidaceae	0.00784313725490196	Plantaginaceae	0.00392156862745098	Orobanchaceae	0.00392156862745098	Caryophyllaceae	0.0
Acer_monspessulanum_fg02.jpg	Sapindaceae	Sapindaceae	0.9294117647058824	Ranunculaceae	0.0196078431372549	Araliaceae	0.011764705882352941	Fagaceae	0.00784313725490196	Asteraceae	0.00392156862745098
Acer_negundo_44809168.jpg	Sapindaceae	Salicaceae	0.3764705882352941	Fabaceae	0.12941176470588234	Rosaceae	0.12156862745098039	Sapindaceae	0.10196078431372549	Fagaceae	0.07058823529411765
Acer_pseudoplatanus_005.jpg	Sapindaceae	Fabaceae	0.38823529411764707	Salicaceae	0.3058823529411765	Fagaceae	0.08235294117647059	Pittosporaceae	0.050980392156862744	Rosaceae	0.043137254901960784
Achillea_ageratum_-_Botanischer_Garten_Mainz_IMG_5620.JPG	Asteraceae	Amaryllidaceae	0.40784313725490196	Fabaceae	0.36078431372549014	Asteraceae	0.023529411764705882	Potamogetonaceae	0.01568627450980392	Poaceae	0.011764705882352941
Achillea_millefolium_5Dsr_9042.jpg	Asteraceae	Asteraceae	0.9803921568627451	Verbenaceae	0.00784313725490196	Caryophyllaceae	0.0	Rubiaceae	0.0	Fabaceae	0.0
Aconitum_napellus_230705.jpg	Ranunculaceae	Ranunculaceae	0.1647058823529412	Lamiaceae	0.13333333333333333	Boraginaceae	0.09411764705882353	Plantaginaceae	0.058823529411764705	Orchidaceae	0.027450980392156862
Adenocarpus_argyrophyllus_-_20080603-01.jpg	Fabaceae	Fabaceae	0.7960784313725489	Ranunculaceae	0.01568627450980392	Asteraceae	0.00784313725490196	Brassicaceae	0.00784313725490196	Liliaceae	0.00784313725490196
Adiantum_capillus-veneris_2601.jpg	Pteridaceae	Pteridaceae	0.8941176470588236	Aspleniaceae	0.01568627450980392	Fabaceae	0.00392156862745098	Rosaceae	0.00392156862745098	Oxalidaceae	0.00392156862745098
Adonis_annua_flor.jpg	Ranunculaceae	Ranunculaceae	0.4862745098039216	Papaveraceae	0.10588235294117647	Asteraceae	0.043137254901960784	Apiaceae	0.011764705882352941	Onagraceae	0.00784313725490196
Adonis-microcarpa001.jpg	Ranunculaceae	Ranunculaceae	0.9019607843137255	Papaveraceae	0.0196078431372549	Asteraceae	0.00392156862745098	Thymelaeaceae	0.00392156862745098	Caryophyllaceae	0.0
Aegilops_geniculata_Enfoque_2010-5-08_DehesaBoyaldePuertollano.jpg	Poaceae	Poaceae	0.9725490196078431	Equisetaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
Aegilops_triuncialis_Enfoque_2010-5-26_DehesaBoyaldePuertollano.jpg	Poaceae	Poaceae	0.43529411764705883	Asteraceae	0.1999999999999999	Fabaceae	0.023529411764705882	Papaveraceae	0.0196078431372549	Lamiaceae	0.01568627450980392
Madeira%2C_Palheiro_Gardens_-_Aeonium_arboreum_%28Marokko%29_IMG_2310.JPG	Crassulaceae	Crassulaceae	0.9254901960784314	Saxifragaceae	0.0392156862745098	Caryophyllaceae	0.01568627450980392	Euphorbiaceae	0.00392156862745098	Rosaceae	0.00392156862745098
Agapanthus_Postbloom.jpg	Amaryllidaceae	Amaryllidaceae	0.7960784313725491	Asparagaceae	0.15294117647058825	Iridaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0
Agave_July_2011-1.jpg	Asparagaceae	Asparagaceae	0.9803921568627451	Poaceae	0.00392156862745098	Dryopteridaceae	0.00392156862745098	Dennstaedtiaceae	0.00392156862745098	Caryophyllaceae	0.0
Ageratina_adenophora_%28Flower%29_2.jpg	Asteraceae	Asteraceae	0.9490196078431372	Rosaceae	0.011764705882352941	Myrtaceae	0.00784313725490196	Caryophyllaceae	0.0	Rubiaceae	0.0
Agrimonia_procera_002.JPG	Rosaceae	Rosaceae	0.9843137254901961	Brassicaceae	0.00392156862745098	Caryophyllaceae	0.0	Rubiaceae	0.0	Asteraceae	0.0
